Alarm ID,"Ticker, Name",Name,Beschreibung,Zeit
1786169876,"BYBIT:BTCUSDT, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT"",
    ""broker"" : ""BYBIT"",
    ""open"": 99666.34,
    ""high"": 99675.15,
    ""low"": 99634.77,
    ""close"": 99666.32,
    ""iso_time"": ""2025-02-02T09:37:00Z"",
    ""timeframe"": 1
    }
}",2025-02-02T09:38:02Z
1786169876,"BYBIT:BTCUSDT, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT"",
    ""broker"" : ""BYBIT"",
    ""open"": 99542.88,
    ""high"": 99673.34,
    ""low"": 99542.37,
    ""close"": 99666.34,
    ""iso_time"": ""2025-02-02T09:36:00Z"",
    ""timeframe"": 1
    }
}",2025-02-02T09:37:00Z
1786169876,"BYBIT:BTCUSDT, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT"",
    ""broker"" : ""BYBIT"",
    ""open"": 99512.42,
    ""high"": 99547.86,
    ""low"": 99478.22,
    ""close"": 99542.88,
    ""iso_time"": ""2025-02-02T09:35:00Z"",
    ""timeframe"": 1
    }
}",2025-02-02T09:36:00Z
1786179744,"BYBIT:BTCUSDT, 5m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT"",
    ""broker"" : ""BYBIT"",
    ""open"": 99555.98,
    ""high"": 99601,
    ""low"": 99509.65,
    ""close"": 99512.42,
    ""iso_time"": ""2025-02-02T09:30:00Z"",
    ""timeframe"": 5
    }
}",2025-02-02T09:35:00Z
1786169876,"BYBIT:BTCUSDT, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT"",
    ""broker"" : ""BYBIT"",
    ""open"": 99533.9,
    ""high"": 99547.86,
    ""low"": 99509.65,
    ""close"": 99512.42,
    ""iso_time"": ""2025-02-02T09:34:00Z"",
    ""timeframe"": 1
    }
}",2025-02-02T09:35:00Z
1786169876,"BYBIT:BTCUSDT, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT"",
    ""broker"" : ""BYBIT"",
    ""open"": 99572.45,
    ""high"": 99597.57,
    ""low"": 99533.9,
    ""close"": 99533.9,
    ""iso_time"": ""2025-02-02T09:33:00Z"",
    ""timeframe"": 1
    }
}",2025-02-02T09:34:00Z
1786169876,"BYBIT:BTCUSDT, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT"",
    ""broker"" : ""BYBIT"",
    ""open"": 99557.82,
    ""high"": 99572.46,
    ""low"": 99512.11,
    ""close"": 99572.45,
    ""iso_time"": ""2025-02-02T09:32:00Z"",
    ""timeframe"": 1
    }
}",2025-02-02T09:33:00Z
1786169876,"BYBIT:BTCUSDT, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT"",
    ""broker"" : ""BYBIT"",
    ""open"": 99537.57,
    ""high"": 99601,
    ""low"": 99526.01,
    ""close"": 99557.82,
    ""iso_time"": ""2025-02-02T09:31:00Z"",
    ""timeframe"": 1
    }
}",2025-02-02T09:32:00Z
1786169876,"BYBIT:BTCUSDT, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT"",
    ""broker"" : ""BYBIT"",
    ""open"": 99555.98,
    ""high"": 99562.36,
    ""low"": 99517.19,
    ""close"": 99537.57,
    ""iso_time"": ""2025-02-02T09:30:00Z"",
    ""timeframe"": 1
    }
}",2025-02-02T09:31:00Z
1786179744,"BYBIT:BTCUSDT, 5m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT"",
    ""broker"" : ""BYBIT"",
    ""open"": 99542.36,
    ""high"": 99584.81,
    ""low"": 99473.42,
    ""close"": 99555.98,
    ""iso_time"": ""2025-02-02T09:25:00Z"",
    ""timeframe"": 5
    }
}",2025-02-02T09:30:00Z
1786171343,"BYBIT:BTCUSDT, 15m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT"",
    ""broker"" : ""BYBIT"",
    ""open"": 99769.86,
    ""high"": 99776.39,
    ""low"": 99340.87,
    ""close"": 99555.98,
    ""iso_time"": ""2025-02-02T09:15:00Z"",
    ""timeframe"": 15
    }
}",2025-02-02T09:30:00Z
1786169876,"BYBIT:BTCUSDT, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT"",
    ""broker"" : ""BYBIT"",
    ""open"": 99553.69,
    ""high"": 99584.81,
    ""low"": 99546.61,
    ""close"": 99555.98,
    ""iso_time"": ""2025-02-02T09:29:00Z"",
    ""timeframe"": 1
    }
}",2025-02-02T09:30:00Z
1786169876,"BYBIT:BTCUSDT, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT"",
    ""broker"" : ""BYBIT"",
    ""open"": 99565.83,
    ""high"": 99579.38,
    ""low"": 99546.82,
    ""close"": 99553.69,
    ""iso_time"": ""2025-02-02T09:28:00Z"",
    ""timeframe"": 1
    }
}",2025-02-02T09:29:01Z
1786169876,"BYBIT:BTCUSDT, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT"",
    ""broker"" : ""BYBIT"",
    ""open"": 99503.32,
    ""high"": 99565.83,
    ""low"": 99485.26,
    ""close"": 99565.83,
    ""iso_time"": ""2025-02-02T09:27:00Z"",
    ""timeframe"": 1
    }
}",2025-02-02T09:28:00Z
1786169876,"BYBIT:BTCUSDT, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT"",
    ""broker"" : ""BYBIT"",
    ""open"": 99499.46,
    ""high"": 99514.69,
    ""low"": 99473.42,
    ""close"": 99503.32,
    ""iso_time"": ""2025-02-02T09:26:00Z"",
    ""timeframe"": 1
    }
}",2025-02-02T09:27:00Z
1786169876,"BYBIT:BTCUSDT, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT"",
    ""broker"" : ""BYBIT"",
    ""open"": 99542.36,
    ""high"": 99558.06,
    ""low"": 99499.45,
    ""close"": 99499.46,
    ""iso_time"": ""2025-02-02T09:25:00Z"",
    ""timeframe"": 1
    }
}",2025-02-02T09:26:00Z
1786179744,"BYBIT:BTCUSDT, 5m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT"",
    ""broker"" : ""BYBIT"",
    ""open"": 99394.66,
    ""high"": 99622.32,
    ""low"": 99394.66,
    ""close"": 99542.36,
    ""iso_time"": ""2025-02-02T09:20:00Z"",
    ""timeframe"": 5
    }
}",2025-02-02T09:25:00Z
1786169876,"BYBIT:BTCUSDT, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT"",
    ""broker"" : ""BYBIT"",
    ""open"": 99526.01,
    ""high"": 99559.09,
    ""low"": 99512.83,
    ""close"": 99542.36,
    ""iso_time"": ""2025-02-02T09:24:00Z"",
    ""timeframe"": 1
    }
}",2025-02-02T09:25:00Z
